name,surname,URI
LUIGI,DES AMBROIS DE NEVACHE,http://dati.camera.it/ocd/persona.rdf/pr901
IGNAZIO,AYMERICH DI LACONI,http://dati.camera.it/ocd/persona.rdf/pr9011
GIOVANNI ANTONIO,AMBROSETTI,http://dati.camera.it/ocd/persona.rdf/pr9045
GIOVANNI,AUDIFFREDI,http://dati.camera.it/ocd/persona.rdf/pr9001
ALESSANDRO,AVOGADRO DI CASANOVA,http://dati.camera.it/ocd/persona.rdf/pr9005
FILIBERTO,AVOGADRO DI COLLOBIANO,http://dati.camera.it/ocd/persona.rdf/pr9007
GIUSEPPE,COTTA,http://dati.camera.it/ocd/persona.rdf/pr9421
CESARE,CRISTIANI DI RAVARANO,http://dati.camera.it/ocd/persona.rdf/pr9428
GIUSEPPE,DABORMIDA,http://dati.camera.it/ocd/persona.rdf/pr9435
GIUSEPPE,DALLA VALLE,http://dati.camera.it/ocd/persona.rdf/pr9441
FEDERICO,COLLA,http://dati.camera.it/ocd/persona.rdf/pr9381
GASPARE,COLLER,http://dati.camera.it/ocd/persona.rdf/pr9384
VITTORIO,COLLI DI FELIZZANO,http://dati.camera.it/ocd/persona.rdf/pr9385
FRANCESCO,CONELLI DÈ PROSPERI,http://dati.camera.it/ocd/persona.rdf/pr9396
MASSIMO,CORDERO DI MONTEZEMOLO,http://dati.camera.it/ocd/persona.rdf/pr9406
STANISLAO,CORDERO DI PAMPARATO,http://dati.camera.it/ocd/persona.rdf/pr9407
CARLO IGNAZIO FILIPPO ALESSANDRO,GIULIO,http://dati.camera.it/ocd/persona.rdf/pr9748
ALBERTO,FERRERO DELLA MARMORA,http://dati.camera.it/ocd/persona.rdf/pr9638
CARLO,FERRERO DELLA MARMORA DI MASSERANO,http://dati.camera.it/ocd/persona.rdf/pr9639
BERNARDINO,FALQUI PES,http://dati.camera.it/ocd/persona.rdf/pr9609
FELICIANO,GATTINARA DI GATTINARA,http://dati.camera.it/ocd/persona.rdf/pr9697
ETTORE,DE SONNAZ (GERBAIX),http://dati.camera.it/ocd/persona.rdf/pr9708
GUGLIELMO,FOREST,http://dati.camera.it/ocd/persona.rdf/pr9661
CARLO FERDINANDO,GALLI DELLA LOGGIA,http://dati.camera.it/ocd/persona.rdf/pr9680
STEFANO,GALLINA,http://dati.camera.it/ocd/persona.rdf/pr9682
ALESSANDRO,D'ANGENNES,http://dati.camera.it/ocd/persona.rdf/pr9452
LORENZO,DE CARDENAS,http://dati.camera.it/ocd/persona.rdf/pr9462
GIUSEPPE,DE FORNARI,http://dati.camera.it/ocd/persona.rdf/pr9473
LUIGI,DE MARGHERITA,http://dati.camera.it/ocd/persona.rdf/pr9511
CLEMENTE,DE MAUGNY,http://dati.camera.it/ocd/persona.rdf/pr9515
GIUSEPPE,MORIS,http://dati.camera.it/ocd/persona.rdf/pr9992
FRANCESCO,ANNONI DI CERRO,http://dati.camera.it/ocd/persona.rdf/pr99
LEONZIO,MASSA SALUZZO,http://dati.camera.it/ocd/persona.rdf/pr9911
CORIOLANO,MALINGRI DI BAGNOLO,http://dati.camera.it/ocd/persona.rdf/pr9865
GIUSEPPE,MARIONI,http://dati.camera.it/ocd/persona.rdf/pr9891
GIUSEPPE MICHELE,GRIXONI,http://dati.camera.it/ocd/persona.rdf/pr9771
CARLO,MAFFEI DI BOGLIO,http://dati.camera.it/ocd/persona.rdf/pr9853
FABRIZIO,LAZARI,http://dati.camera.it/ocd/persona.rdf/pr9819
