name,surname,job,URI
TIMOLEONE,CHAPPERON,1,http://dati.camera.it/ocd/persona.rdf/pr240
CARLO,DEMARIA,1,http://dati.camera.it/ocd/persona.rdf/pr245
PAOLO ONORATO,VIGLIANI,2,http://dati.camera.it/ocd/persona.rdf/pr222
FRANCESCO,FRANCHINI,1,http://dati.camera.it/ocd/persona.rdf/pr2220
LEOPOLDO,GALEOTTI,1,http://dati.camera.it/ocd/persona.rdf/pr2451
LODOVICO,FRAPOLLI,1,http://dati.camera.it/ocd/persona.rdf/pr2226
LORENZO,GINORI LISCI,1,http://dati.camera.it/ocd/persona.rdf/pr2544
ANGELO,GROSSI,1,http://dati.camera.it/ocd/persona.rdf/pr2551
PAOLO,FARINA,2,http://dati.camera.it/ocd/persona.rdf/pr220
CARLO,FENZI,1,http://dati.camera.it/ocd/persona.rdf/pr2293
NICOLÒ,FERRACCIÙ,1,http://dati.camera.it/ocd/persona.rdf/pr2295
ANTONIO,GALLENGA,1,http://dati.camera.it/ocd/persona.rdf/pr2301
GIOVANNI,FABRIZJ,1,http://dati.camera.it/ocd/persona.rdf/pr2248
FELICE,GENERO,1,http://dati.camera.it/ocd/persona.rdf/pr2258
GREGORIO,SELLA,1,http://dati.camera.it/ocd/persona.rdf/pr226
BARTOLOMEO,BONA,2,http://dati.camera.it/ocd/persona.rdf/pr227
SILVESTRO,GHERARDI,1,http://dati.camera.it/ocd/persona.rdf/pr2274
GIUSEPPE,MACCABRUNI,1,http://dati.camera.it/ocd/persona.rdf/pr2869
MAURO,MACCHI,1,http://dati.camera.it/ocd/persona.rdf/pr2870
DIDACO,MACCIÒ,1,http://dati.camera.it/ocd/persona.rdf/pr2871
BERNARDINO,MACERI,1,http://dati.camera.it/ocd/persona.rdf/pr2872
BERARDO,MAGGI,1,http://dati.camera.it/ocd/persona.rdf/pr2885
GIOVANNI,MAJ,1,http://dati.camera.it/ocd/persona.rdf/pr2897
CARLO,LAURENTI ROUBAUDI,1,http://dati.camera.it/ocd/persona.rdf/pr2837
LUIGI,MALASPINA DI CARBONARA,2,http://dati.camera.it/ocd/persona.rdf/pr286
GIUSEPPE,ARNULFO,2,http://dati.camera.it/ocd/persona.rdf/pr290
GIOVANNI BATTISTA,GIUSTINIAN,1,http://dati.camera.it/ocd/persona.rdf/pr2739
GIACOMO,LIGNANA,1,http://dati.camera.it/ocd/persona.rdf/pr2750
ANDREA,LISSONI,1,http://dati.camera.it/ocd/persona.rdf/pr2754
GIOVANNI BATTISTA,GIORGINI,1,http://dati.camera.it/ocd/persona.rdf/pr2713
ANTONIO,GIOVANOLA,1,http://dati.camera.it/ocd/persona.rdf/pr2718
VITTORIO,GIUDICI,1,http://dati.camera.it/ocd/persona.rdf/pr2727
PAOLO EMILIO,IMBRIANI,1,http://dati.camera.it/ocd/persona.rdf/pr2807
ANSELMO,GUERRIERI GONZAGA,1,http://dati.camera.it/ocd/persona.rdf/pr2766
FRANCESCO,GUGLIANETTI,1,http://dati.camera.it/ocd/persona.rdf/pr2773
ENRICO,GUICCIARDI,1,http://dati.camera.it/ocd/persona.rdf/pr2777
GIOVANNI BATTISTA,SELLA,2,http://dati.camera.it/ocd/persona.rdf/pr278
MASSIMILIANO,MARTINELLI,1,http://dati.camera.it/ocd/persona.rdf/pr2790
ENRICO,MARTINI,1,http://dati.camera.it/ocd/persona.rdf/pr2792
DAVID,LEVI,1,http://dati.camera.it/ocd/persona.rdf/pr2606
STEFANO,JACINI,1,http://dati.camera.it/ocd/persona.rdf/pr2614
STEFANO,JACINI,0,http://dati.camera.it/ocd/persona.rdf/pr2614
PIETRO EFISIO,LEO,1,http://dati.camera.it/ocd/persona.rdf/pr2598
PIETRO,SALVATICO,2,http://dati.camera.it/ocd/persona.rdf/pr267
CARLO,GRILLENZONI,1,http://dati.camera.it/ocd/persona.rdf/pr2681
RAFFAELE,LAMBRUSCHINI,2,http://dati.camera.it/ocd/persona.rdf/pr2645
FRANCESCO,LONGO,1,http://dati.camera.it/ocd/persona.rdf/pr2658
SEVERINO,GRATTONI,1,http://dati.camera.it/ocd/persona.rdf/pr2669
GIUSEPPE,MANFREDI,1,http://dati.camera.it/ocd/persona.rdf/pr2933
GIOVANNI,DE FORESTA,2,http://dati.camera.it/ocd/persona.rdf/pr296
ORSO,SERRA,2,http://dati.camera.it/ocd/persona.rdf/pr291
VINCENZO,MALENCHINI,1,http://dati.camera.it/ocd/persona.rdf/pr2914
GIUSEPPE,MALMUSI,1,http://dati.camera.it/ocd/persona.rdf/pr2916
PASQUALE STANISLAO,MANCINI,1,http://dati.camera.it/ocd/persona.rdf/pr2929
IGNAZIO,BERRUTI,1,http://dati.camera.it/ocd/persona.rdf/pr325
ERCOLE,OLDOFREDI TADINI,1,http://dati.camera.it/ocd/persona.rdf/pr3213
CESARE,CABELLA,1,http://dati.camera.it/ocd/persona.rdf/pr323
TITO,MENICHETTI,1,http://dati.camera.it/ocd/persona.rdf/pr3234
ACHILLE,MENOTTI,1,http://dati.camera.it/ocd/persona.rdf/pr3236
TULLO,MASSARANI,1,http://dati.camera.it/ocd/persona.rdf/pr3115
GIUSEPPE,MASSARI,1,http://dati.camera.it/ocd/persona.rdf/pr3116
CARLO,MASSEI,1,http://dati.camera.it/ocd/persona.rdf/pr3119
ALFONSO,MATHIS,1,http://dati.camera.it/ocd/persona.rdf/pr3127
FELICE,MATTEI,1,http://dati.camera.it/ocd/persona.rdf/pr3131
ANDREA,MORETTI,1,http://dati.camera.it/ocd/persona.rdf/pr3134
MICHELE,MORINI,1,http://dati.camera.it/ocd/persona.rdf/pr3141
GIOVANNI,MORANDINI,1,http://dati.camera.it/ocd/persona.rdf/pr3084
ANTONIO,MORDINI,1,http://dati.camera.it/ocd/persona.rdf/pr3086
GIOVANNI,MORELLI,1,http://dati.camera.it/ocd/persona.rdf/pr3091
GIACOMO,MEDICI DEL VASCELLO,1,http://dati.camera.it/ocd/persona.rdf/pr3100
