name,surname,job,URI
RAFFAELE,COSTA,1,http://dati.camera.it/ocd/persona.rdf/p15250
MARIO,CRAVEDI,1,http://dati.camera.it/ocd/persona.rdf/p15260
ANGELO GAETANO,CRESCO,1,http://dati.camera.it/ocd/persona.rdf/p15270
EMO,DANESI,1,http://dati.camera.it/ocd/persona.rdf/p15290
STEFANO,CAVALIERE,1,http://dati.camera.it/ocd/persona.rdf/p1530
FRANCESCO,DA PRATO,1,http://dati.camera.it/ocd/persona.rdf/p15300
CLELIO,DARIDA,1,http://dati.camera.it/ocd/persona.rdf/p15310
CLELIO,DARIDA,0,http://dati.camera.it/ocd/persona.rdf/p15310
PAOLO,DE CARO,1,http://dati.camera.it/ocd/persona.rdf/p15320
MASSIMO,DE CAROLIS,1,http://dati.camera.it/ocd/persona.rdf/p15330
VINCENZO,DE COSMO,1,http://dati.camera.it/ocd/persona.rdf/p15350
MICHELE,DE GREGORIO,1,http://dati.camera.it/ocd/persona.rdf/p15360
OLINDO,DEL DONNO,1,http://dati.camera.it/ocd/persona.rdf/p15370
GIUSEPPE,CAROLI,0,http://dati.camera.it/ocd/persona.rdf/p1380
GIUSEPPE,CAROLI,1,http://dati.camera.it/ocd/persona.rdf/p1380
GIUSEPPE,CARRA',1,http://dati.camera.it/ocd/persona.rdf/p1390
UMBERTO,CARDIA,1,http://dati.camera.it/ocd/persona.rdf/p1350
EGIDIO,CARENINI,1,http://dati.camera.it/ocd/persona.rdf/p1360
CARMEN,CASAPIERI,1,http://dati.camera.it/ocd/persona.rdf/p1430
FALCO,ACCAME,1,http://dati.camera.it/ocd/persona.rdf/p14370
NICOLA,ADAMO,1,http://dati.camera.it/ocd/persona.rdf/p14380
MARIA LUISA,CASSANMAGNAGO,1,http://dati.camera.it/ocd/persona.rdf/p1440
GUIDO,ALBORGHETTI,1,http://dati.camera.it/ocd/persona.rdf/p14400
FRANCESCO ,ALICI,1,http://dati.camera.it/ocd/persona.rdf/p14410
ABDON,ALINOVI,1,http://dati.camera.it/ocd/persona.rdf/p14420
PAOLO,ALLEGRA,1,http://dati.camera.it/ocd/persona.rdf/p14430
GIOVANNI,AMABILE,1,http://dati.camera.it/ocd/persona.rdf/p14440
DOMENICO,AMALFITANO,1,http://dati.camera.it/ocd/persona.rdf/p14450
GIUSEPPE,AMARANTE,1,http://dati.camera.it/ocd/persona.rdf/p14460
FRANCO,AMBROGIO,1,http://dati.camera.it/ocd/persona.rdf/p14470
ALFONSO,AMBROSINO,1,http://dati.camera.it/ocd/persona.rdf/p14480
CESARE,AMICI,1,http://dati.camera.it/ocd/persona.rdf/p14490
ANGELO,CASTELLI,0,http://dati.camera.it/ocd/persona.rdf/p1450
ANGELO,CASTELLI,2,http://dati.camera.it/ocd/persona.rdf/p1450
GAETANO,ANGIUS,1,http://dati.camera.it/ocd/persona.rdf/p14500
ALDO,ANIASI,1,http://dati.camera.it/ocd/persona.rdf/p14510
VARESE,ANTONI,1,http://dati.camera.it/ocd/persona.rdf/p14520
GAETANO,ARFE',1,http://dati.camera.it/ocd/persona.rdf/p14530
ANGELO,ARMELLA,1,http://dati.camera.it/ocd/persona.rdf/p14540
MARIO,ARNONE,1,http://dati.camera.it/ocd/persona.rdf/p14550
GIORGIO,ALMIRANTE,1,http://dati.camera.it/ocd/persona.rdf/p140
ALESSANDRO,CARRI,2,http://dati.camera.it/ocd/persona.rdf/p1400
GIANUARIO,CARTA,1,http://dati.camera.it/ocd/persona.rdf/p1410
GIANUARIO,CARTA,0,http://dati.camera.it/ocd/persona.rdf/p1410
ANTONIO,CARUSO,1,http://dati.camera.it/ocd/persona.rdf/p1420
GIANFRANCO,ROCELLI,1,http://dati.camera.it/ocd/persona.rdf/p14200
